,User_ID,User_Name,Edit_Count,Registration_Date,Groups,Gender,Blocked_By,Block_Reason
7861,270362,Daduzi,1998,2005-05-17T15:34:54Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
7862,0,Pfft Bot,0,0,,,0,
7863,0,Ip:85.230.7.99,0,0,,,0,
7864,1172552,Haphar,10958,2006-03-30T10:41:47Z,"*,user,autoconfirmed",unknown,0,
7865,0,Goldminer,0,0,,,0,
7866,0,Ip:81.27.192.19,0,0,,,0,
7867,255503,Oracleoftruth,98,2005-05-02T18:07:17Z,"*,user,autoconfirmed",unknown,0,
7868,0,Ip:69.160.8.175,0,0,,,0,
7869,488652,Pricejb,1702,2005-10-10T07:31:20Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
7870,0,Ip:142.179.143.115,0,0,,,0,
7871,0,Ip:84.13.176.212,0,0,,,0,
7872,2089464,EstebanF,791,2006-08-27T00:23:52Z,"*,user,autoconfirmed",unknown,0,
7873,4746477,Schmidi9,18,2007-06-29T07:26:21Z,"*,user,autoconfirmed",unknown,0,
7874,839979,Vermondo,199,2006-01-26T01:27:23Z,"*,user,autoconfirmed",unknown,0,
7875,143954,Amiracle,3,2004-11-30T17:08:33Z,"*,user",unknown,0,
7876,210182,Agorf,284,2005-03-12T02:26:51Z,"*,user,autoconfirmed",unknown,0,
7877,2200336,Andy Stunich,22,2006-09-10T14:41:07Z,"*,user,autoconfirmed",unknown,0,
7878,1724455,Kylepiano,10,2006-07-03T07:27:29Z,"*,user,autoconfirmed",unknown,0,
7879,183546,Occamy,470,2005-02-03T16:02:36Z,"*,user,autoconfirmed",unknown,0,
7880,0,Ip:64.60.54.34,0,0,,,0,
7881,103044,Elipongo,21705,2004-09-23T03:57:05Z,"extendedconfirmed,reviewer,rollbacker,*,user,autoconfirmed",male,0,
7882,9503,Cyan,4055,2003-03-26T22:01:51Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
7883,2570766,DarkFalls,24475,2006-10-25T08:53:15Z,"abusefilter,sysop,*,user,autoconfirmed",male,0,
7884,0,Ip:90.28.127.128,0,0,,,0,
7885,0,Ip:172.201.96.47,0,0,,,0,
7886,1522830,The Hybrid,13630,2006-05-29T08:45:25Z,"reviewer,rollbacker,*,user,autoconfirmed",unknown,0,
7887,104381,JW1805,8263,2004-09-13T06:16:07Z,"*,user,autoconfirmed",unknown,0,
7888,0,Ip:201.21.32.143,0,0,,,0,
7889,0,Ip:69.198.117.62,0,0,,,0,
7890,0,Ip:66.58.66.57,0,0,,,0,
7891,0,Ip:68.46.39.2,0,0,,,0,
7892,218387,Aeki,45,2005-03-22T22:23:44Z,"*,user,autoconfirmed",unknown,0,
7893,0,Ip:209.162.225.45,0,0,,,0,
7894,2850540,Aldango,71,2006-11-25T18:36:08Z,"*,user,autoconfirmed",unknown,0,
7895,0,Ip:209.137.182.35,0,0,,,0,
7896,0,Ip:129.69.21.97,0,0,,,0,
7897,0,Ip:81.171.2.42,0,0,,,0,
7898,84999,EliasAlucard,13227,2004-07-09T09:57:36Z,"*,user,autoconfirmed",unknown,42558,"racist rants, incivility, POV pushing, edit warring, disruption"
7899,0,Ip:67.160.249.60,0,0,,,0,
7900,2407026,KazakhPol,8391,2006-10-05T16:28:20Z,"*,user,autoconfirmed",unknown,0,
7901,458836,Admiralakbar,67,2005-09-27T01:19:48Z,"*,user,autoconfirmed",unknown,0,
7902,0,Ip:131.170.90.3,0,0,,,0,
7903,2909815,Onekooleskimo,88,2006-12-01T23:39:47Z,"*,user,autoconfirmed",unknown,0,
7904,1588237,Letstalk,63,2006-06-09T13:34:13Z,"*,user,autoconfirmed",unknown,0,
7905,0,Ip:216.39.175.xxx,0,0,,,0,
7906,0,Kuksi,0,0,,,0,
7907,0,Ip:64.80.226.186,0,0,,,0,
7908,0,Ip:217.42.243.37,0,0,,,0,
7909,24845504,Egregius,0,2015-04-19T22:26:05Z,"*,user",unknown,0,
7910,4534303,PbBot,26750,2007-05-31T17:03:19Z,"*,user,autoconfirmed",unknown,0,
7911,349491,Gfannick,75,2005-07-25T04:53:15Z,"*,user,autoconfirmed",unknown,0,
7912,0,Ip:172.198.219.243,0,0,,,0,
7913,860385,SimonATL,6984,2006-01-30T21:54:37Z,"extendedconfirmed,*,user,autoconfirmed",male,0,
7914,0,Ip:204.168.252.219,0,0,,,0,
7915,0,Ip:205.157.110.11,0,0,,,0,
7916,78102,MattKingston,3161,2004-06-16T18:36:32Z,"*,user,autoconfirmed",unknown,0,
7917,0,Ip:138.25.13.246,0,0,,,0,
7918,23196,Jhobson1,1027,2003-09-19T19:33:41Z,"*,user,autoconfirmed",male,0,
7919,395070,Jesup,1109,2005-08-21T05:36:06Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
7920,2253907,KHorberg,44,2006-09-16T22:09:00Z,"*,user,autoconfirmed",unknown,0,
7921,0,Razgaz,0,0,,,0,
7922,1919481,Mbc362,3964,2006-08-02T19:58:15Z,"*,user,autoconfirmed",unknown,0,
7923,0,Ip:209.103.233.79,0,0,,,0,
7924,0,Ip:66.219.218.100,0,0,,,0,
7925,0,Ip:69.106.191.209,0,0,,,0,
7926,0,Ip:72.68.190.56,0,0,,,0,
7927,83165,FranksValli,2018,2004-07-01T05:54:46Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
7928,4451065,JD5568,18,2007-05-21T13:43:14Z,"*,user,autoconfirmed",unknown,0,
7929,0,Ip:216.192.196.2,0,0,,,0,
7930,677750,Ericbritton,1265,2005-12-13T09:27:24Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
7931,1611689,Bookworm857158367,19210,2006-06-13T21:43:44Z,"autoreviewer,extendedconfirmed,reviewer,*,user,autoconfirmed",female,0,
7932,0,Ip:155.232.250.35,0,0,,,0,
7933,0,Ip:76.103.210.196,0,0,,,0,
7934,67299,Tdent,259,2004-05-12T15:44:41Z,"*,user,autoconfirmed",unknown,0,
7935,287142,Elephant53,99,2005-11-09T13:03:31Z,"*,user,autoconfirmed",unknown,0,
7936,0,Ip:204.184.37.2,0,0,,,0,
7937,94969,Bookofjude,5762,2004-08-23T08:49:47Z,"*,user,autoconfirmed",unknown,0,
7938,82580,PisspunkDK,58,2004-06-28T12:42:34Z,"*,user,autoconfirmed",unknown,0,
7939,673216,Mnw2000,6726,2005-12-13T02:40:46Z,"extendedconfirmed,*,user,autoconfirmed",male,0,
7940,0,Ip:70.107.26.70,0,0,,,0,
7941,540255,AndrewRT,9526,2005-10-31T22:24:45Z,"autoreviewer,extendedconfirmed,reviewer,*,user,autoconfirmed",unknown,0,
7942,300298,Zeno of Elea,3238,2005-06-16T23:14:17Z,"*,user,autoconfirmed",unknown,0,
7943,717889,Thorsen,2082,2005-12-23T13:15:18Z,"*,user,autoconfirmed",unknown,0,
7944,0,Ip:24.23.157.212,0,0,,,0,
7945,0,Ip:207.203.158.227,0,0,,,0,
7946,0,Ip:195.171.209.100,0,0,,,0,
7947,287446,Hogeye,3004,2005-06-04T00:18:16Z,"*,user,autoconfirmed",unknown,576259,"Has really exhausted the community's patience, evading blocks, huge block log, etc. per discussion on [[WP:ANI]]"
7948,372924,Jwissick,3319,2005-09-15T07:42:05Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
7949,0,Ip:57.66.49.133,0,0,,,0,
7950,0,Ip:166.217.0.156,0,0,,,0,
7951,0,Ip:200.73.59.100,0,0,,,0,
7952,0,That Guy,0,0,,,0,
7953,0,Ip:207.218.96.3,0,0,,,0,
7954,2175,Maury Markowitz,58669,2002-05-31T07:42:36Z,"sysop,*,user,autoconfirmed",unknown,0,
7955,18061660,Lostintherush,1,2012-12-10T18:44:06Z,"*,user",unknown,0,
7956,369558,Pozole,474,2005-08-06T06:06:07Z,"*,user,autoconfirmed",unknown,0,
7957,0,Ip:76.168.58.56,0,0,,,0,
7958,2742052,Fwgoebel,1655,2006-11-13T18:19:40Z,"*,user,autoconfirmed",unknown,0,
7959,0,Ip:86.34.234.247,0,0,,,0,
7960,0,Ip:192.94.94.106,0,0,,,0,
7961,1691580,Blahblahblahblahblahblah,503,2006-06-27T08:17:00Z,"*,user,autoconfirmed",unknown,0,
7962,231030,Mirror Vax,5609,2005-04-07T08:48:30Z,"*,user,autoconfirmed",unknown,0,
7963,0,Ip:80.47.170.63,0,0,,,0,
7964,0,Ip:84.66.110.223,0,0,,,0,
7965,29394,COGDEN,13032,2003-11-06T19:38:30Z,"sysop,*,user,autoconfirmed",male,0,
7966,49312,Siroxo,6444,2004-05-17T00:01:44Z,"*,user,autoconfirmed",unknown,0,
7967,0,Ip:70.120.210.190,0,0,,,0,
7968,0,Ip:207.237.243.171,0,0,,,0,
7969,19827,Spikey,613,2003-08-19T18:29:47Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
7970,145927,Ianblair23,103479,2004-12-03T23:57:02Z,"sysop,*,user,autoconfirmed",male,0,
7971,0,Ip:70.82.141.92,0,0,,,0,
7972,0,Ip:192.115.29.209,0,0,,,0,
7973,239714,Luneraako,137,2005-04-16T15:37:54Z,"*,user,autoconfirmed",unknown,0,
7974,0,Ip:24.130.76.31,0,0,,,0,
7975,101437,Matthewt,1,2004-09-06T14:54:09Z,"*,user",unknown,0,
7976,2931610,Chris77xyz,487,2006-12-04T17:56:25Z,"*,user,autoconfirmed",unknown,0,
7977,476841,Heesung,121,2005-10-05T03:49:56Z,"*,user,autoconfirmed",unknown,0,
7978,0,Ip:213.38.124.94,0,0,,,0,
7979,557136,Robocoder,4580,2005-11-06T06:09:37Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
7980,0,Ip:212.95.99.39,0,0,,,0,
7981,111074,RussBlau,7732,2004-09-28T13:36:19Z,"*,user,autoconfirmed",unknown,0,
7982,264046,The Shadow Treasurer,966,2005-05-10T23:58:07Z,"*,user,autoconfirmed",unknown,7583140,Clearly [[WP:NOTHERE|not here to contribute to building the encyclopedia]]
7983,0,Ip:203.53.201.11,0,0,,,0,
7984,277417,Wolfmankurd,1726,2005-05-24T21:19:40Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
7985,0,Ip:128.143.218.243,0,0,,,0,
7986,745186,Baoilleach,102,2006-01-02T10:37:08Z,"*,user,autoconfirmed",unknown,0,
7987,0,Ip:65.59.219.179,0,0,,,0,
7988,411212,Uzjik,2,2005-12-19T08:20:45Z,"*,user",unknown,0,
7989,2351464,Djma12,2584,2006-09-28T18:41:20Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
7990,3230682,Shabeki,468,2007-01-12T04:23:21Z,"*,user,autoconfirmed",unknown,0,
7991,2267702,Ittan,180,2006-09-18T17:40:30Z,"*,user,autoconfirmed",unknown,0,
7992,0,Ip:205.122.3.97,0,0,,,0,
7993,0,Ip:86.15.128.27,0,0,,,0,
7994,0,Ip:198.97.67.57,0,0,,,0,
7995,0,Ip:198.161.2.241,0,0,,,0,
7996,2870356,Matthew Scott,2,2006-11-28T00:14:17Z,"*,user",unknown,0,
7997,0,Ip:67.101.66.213,0,0,,,0,
7998,8029,Docu,97802,2002-02-25T15:51:15Z,"*,user,autoconfirmed",unknown,0,
7999,0,Ip:129.215.219.157,0,0,,,0,
8000,3871768,Dcolford2000,1,2007-03-18T15:56:30Z,"*,user",unknown,0,
8001,0,Rimshots,0,0,,,0,
8002,877179,Dansanman,18,2006-02-03T05:46:32Z,"*,user,autoconfirmed",unknown,0,
8003,722164,Steiger,137,2005-12-25T02:47:09Z,"*,user,autoconfirmed",unknown,0,
8004,6561,Sannse,16897,2002-12-25T19:30:55Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
8005,90352,Pedant,7831,2004-07-31T07:57:55Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
8006,2553155,Xander T.,81,2006-10-23T10:00:45Z,"*,user,autoconfirmed",male,0,
8007,0,Ip:195.186.148.203,0,0,,,0,
8008,0,Ip:63.70.91.229,0,0,,,0,
8009,63672,PFHLai,54690,2004-04-28T14:54:51Z,"sysop,*,user,autoconfirmed",unknown,0,
8010,0,Lyle,0,0,,,0,
8011,3783678,Ted 3000,32,2007-03-08T23:34:19Z,"*,user,autoconfirmed",unknown,0,
8012,244946,Str1977,50150,2005-04-21T15:13:37Z,"extendedconfirmed,reviewer,*,user,autoconfirmed",unknown,0,
8013,440079,CityGuy88,19,2006-01-07T22:10:51Z,"*,user,autoconfirmed",unknown,0,
8014,512224,BigBoyRubio,528,2005-10-19T09:41:27Z,"*,user,autoconfirmed",unknown,0,
8015,3799054,Mary quite contrary,982,2007-03-10T18:08:32Z,"*,user,autoconfirmed",unknown,0,
8016,87883,Stbalbach,24748,2004-07-21T22:23:08Z,"*,user,autoconfirmed",unknown,0,
8017,0,Ip:66.151.249.202,0,0,,,0,
8018,0,Ip:130.184.152.240,0,0,,,0,
8019,0,Ip:128.252.107.160,0,0,,,0,
8020,198359,Emes,640,2005-02-24T09:01:45Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
8021,1466827,Sacca,3332,2006-05-19T12:11:20Z,"*,user,autoconfirmed",unknown,0,
8022,0,Ip:70.49.36.110,0,0,,,0,
8023,0,Ip:150.176.174.100,0,0,,,0,
8024,612987,Njál,562,2005-11-27T11:16:46Z,"*,user,autoconfirmed",unknown,0,
8025,1456906,Superstooge,856,2006-05-17T20:36:39Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
8026,298091,Sesquiannual,230,2005-06-15T02:21:56Z,"*,user,autoconfirmed",unknown,0,
8027,10467,Efghij,2798,2002-12-01T07:35:40Z,"*,user,autoconfirmed",unknown,0,
8028,0,Ip:203.221.57.88,0,0,,,0,
8029,2137417,Markco1,2573,2006-09-02T05:20:26Z,"*,user,autoconfirmed",male,0,
8030,9766242,Hetfield1987,0,2009-05-26T11:21:31Z,"*,user",unknown,2091313,[[User:Chris G/Account impersonation|preventative measure]]
8031,40655,Jonth,126,2004-02-06T17:39:11Z,"*,user,autoconfirmed",unknown,0,
8032,0,Ip:216.100.215.135,0,0,,,0,
8033,1837682,TheIndividualist,368,2006-07-21T17:38:32Z,"*,user,autoconfirmed",unknown,141662,Self-proclaimed sock of banned [[User:RJII]]
8034,0,Ip:72.20.132.254,0,0,,,0,
8035,335094,Deucalionite,33427,2005-07-15T17:23:32Z,"*,user,autoconfirmed",unknown,1224855,{{checkuserblock-account}}: Abusing [[WP:SOCK|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Deucalionite]]
8036,498945,TantalumTelluride,3989,2005-10-13T23:08:27Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
8037,3294539,Ask123,4897,2007-01-19T21:19:42Z,"extendedconfirmed,reviewer,*,user,autoconfirmed",unknown,0,
8038,25394,Paranoid,3201,2003-10-09T10:11:17Z,"*,user,autoconfirmed",unknown,0,
8039,0,Ip:70.242.14.176,0,0,,,0,
8040,0,Ip:65.9.24.36,0,0,,,0,
8041,1376897,EmmSeeMusic,286,2006-05-04T18:17:44Z,"*,user,autoconfirmed",unknown,0,
8042,1126721,Hakluyt bean,1930,2006-03-22T17:21:25Z,"*,user,autoconfirmed",unknown,0,
8043,48269,20040302,3409,2004-03-02T10:05:13Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
8044,1487965,Shot info,5051,2006-05-23T02:51:21Z,"extendedconfirmed,reviewer,*,user,autoconfirmed",unknown,0,
8045,1266829,Frosty0814snowman,1967,2006-04-17T01:11:24Z,"*,user,autoconfirmed",unknown,0,
8046,0,Ip:71.192.41.250,0,0,,,0,
8047,0,Ip:210.11.48.45,0,0,,,0,
8048,0,Ip:90.36.148.188,0,0,,,0,
8049,94794,Art LaPella,58564,2004-08-18T20:37:26Z,"sysop,*,user,autoconfirmed",male,0,
8050,0,Ip:81.106.163.98,0,0,,,0,
8051,4599283,Kerledan,16,2007-06-09T05:59:28Z,"*,user,autoconfirmed",unknown,0,
8052,0,Ip:172.176.194.180,0,0,,,0,
8053,268904,Wiserd911,878,2005-05-16T04:54:26Z,"*,user,autoconfirmed",unknown,0,
8054,1089616,Jimididit,119,2006-03-15T20:46:31Z,"*,user,autoconfirmed",unknown,111359,sockpuppet of NSWelshman
8055,92707,Chvsanchez,740,2005-06-26T07:17:00Z,"extendedconfirmed,*,user,autoconfirmed",male,0,
8056,0,Ip:84.166.173.214,0,0,,,0,
8057,317119,Yoninah,97787,2005-07-03T07:05:00Z,"autoreviewer,extendedconfirmed,reviewer,rollbacker,*,user,autoconfirmed",female,0,
8058,0,Ip:68.164.229.89,0,0,,,0,
8059,148537,Iustinus,2288,2004-12-08T09:21:35Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
8060,967253,Chris shanks,32,2006-02-21T07:35:12Z,"*,user,autoconfirmed",unknown,0,
8061,0,Ip:35.11.183.95,0,0,,,0,
8062,99117,Zanganeh,185,2004-09-04T10:01:00Z,"*,user,autoconfirmed",unknown,0,
8063,0,Ip:Janet Davis,0,0,,,0,
8064,0,Ip:216.104.113.247,0,0,,,0,
8065,185190,Joe Beaudoin Jr.,6738,2005-02-05T23:28:25Z,"*,user,autoconfirmed",unknown,0,
8066,3633484,Derfflinger,31,2007-02-22T01:25:27Z,"*,user,autoconfirmed",unknown,0,
8067,0,Ip:61.208.78.206,0,0,,,0,
8068,0,Ip:75.6.236.11,0,0,,,0,
8069,0,Ip:24.215.159.70,0,0,,,0,
8070,0,Ip:65.198.107.164,0,0,,,0,
8071,121439,Dr Zen,2217,2004-10-21T23:22:49Z,"*,user,autoconfirmed",unknown,0,
8072,309295,Ou tis,556,2005-06-25T20:11:34Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
8073,589129,AdamSmithee,3486,2005-11-17T22:12:24Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
8074,0,Ip:84.109.14.201,0,0,,,0,
8075,88434,Flapdragon,7536,2004-07-24T13:13:02Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
8076,0,Ip:62.64.250.162,0,0,,,0,
8077,0,Ip:203.39.30.77,0,0,,,0,
8078,0,Ip:12.35.96.66,0,0,,,0,
8079,355791,Igiffin,5160,2005-08-19T20:58:53Z,"*,user,autoconfirmed",unknown,0,
8080,171062,Dowew,4875,2005-01-17T22:34:11Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
8081,70428,Fg2,25366,2004-05-23T02:03:56Z,"*,user,autoconfirmed",unknown,62058,This user has died  <http://www.legacy.com/obituaries/bostonglobe/obituary.aspx?n=frank-j-gualtieri&pid=131905563>
8082,0,Ip:137.241.252.24,0,0,,,0,
8083,419366,Tirronan,5065,2005-09-06T18:29:14Z,"extendedconfirmed,reviewer,rollbacker,*,user,autoconfirmed",unknown,0,
8084,8164078,Blofeld of SPECTRE,1,2008-10-25T20:21:58Z,"*,user",unknown,0,
8085,256183,JM.Beaubourg,2101,2005-05-03T12:04:34Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
8086,0,Ip:131.111.8.99,0,0,,,0,
8087,128724,SpaceMoose,107,2004-11-04T09:24:14Z,"*,user,autoconfirmed",unknown,0,
8088,6286,Bcrowell,4543,2002-12-14T23:12:39Z,"*,user,autoconfirmed",unknown,0,
8089,0,Ip:202.133.71.17,0,0,,,0,
8090,0,Ip:67.173.39.37,0,0,,,0,
8091,139329,Almafeta,1517,2004-11-22T02:18:46Z,"extendedconfirmed,*,user,autoconfirmed",female,0,
8092,1719745,JackSparrow Ninja,4531,2006-07-02T07:56:39Z,"*,user,autoconfirmed",unknown,0,
8093,0,Ip:67.183.93.122,0,0,,,0,
8094,0,Ip:75.190.140.74,0,0,,,0,
8095,869676,Hypnosifl,5220,2006-02-01T19:24:30Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
8096,430842,Damson88,400,2005-09-12T16:56:57Z,"*,user,autoconfirmed",unknown,0,
8097,152352,Tintin1107,15126,2004-12-15T09:39:43Z,"autoreviewer,extendedconfirmed,reviewer,rollbacker,*,user,autoconfirmed",unknown,0,
8098,2206044,AussieBoy,466,2006-09-11T06:54:56Z,"*,user,autoconfirmed",unknown,0,
8099,1290006,Thingiemajig,131,2006-04-20T18:44:01Z,"*,user,autoconfirmed",unknown,0,
8100,14951693,Dincher,0,2011-07-15T20:59:32Z,"*,user",unknown,0,
8101,141182,Narcala,16,2004-11-25T08:27:37Z,"*,user,autoconfirmed",unknown,0,
8102,0,Ip:86.128.242.232,0,0,,,0,
8103,291349,Tomhongs,147,2005-06-08T11:02:34Z,"*,user,autoconfirmed",unknown,0,
8104,0,Ip:202.6.138.33,0,0,,,0,
8105,3210143,Cbmndm,10,2007-01-09T21:39:10Z,"*,user,autoconfirmed",unknown,0,
8106,1445154,Smee,28728,2006-05-16T02:13:58Z,"*,user,autoconfirmed",unknown,0,
8107,211739,Ender wigin,9,2005-03-14T02:05:31Z,"*,user",unknown,0,
8108,376234,ColinMcMillen,505,2005-08-10T09:48:27Z,"*,user,autoconfirmed",unknown,0,
8109,1574643,Nytemunkey,100,2006-06-07T04:08:29Z,"*,user,autoconfirmed",unknown,0,
8110,0,Ip:194.203.215.254,0,0,,,0,
8111,0,Ip:209.178.163.39,0,0,,,0,
8112,73832,Aponar Kestrel,1614,2004-06-03T22:02:42Z,"*,user,autoconfirmed",unknown,0,
8113,14515,Jitse Niesen,17194,2003-07-19T17:12:58Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
8114,146986,Gene Nygaard,90045,2004-12-06T10:14:27Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
8115,320729,JelloSheriffBob,416,2005-07-06T00:13:35Z,"*,user,autoconfirmed",unknown,0,
8116,11100306,Alexfusco5,0,2009-11-25T22:34:31Z,"*,user",unknown,0,
8117,6244,Bobby D. Bryant,2476,2002-12-13T05:48:29Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
8118,111628,MPerel,12044,2004-10-29T01:16:50Z,"extendedconfirmed,reviewer,rollbacker,*,user,autoconfirmed",unknown,0,
8119,350505,Djdaedalus,5328,2005-07-25T21:03:34Z,"autoreviewer,extendedconfirmed,*,user,autoconfirmed",unknown,0,
8120,142040,Count Iblis,12085,2004-11-28T12:57:52Z,"extendedconfirmed,reviewer,*,user,autoconfirmed",unknown,0,
8121,413808,FT in Leeds,106,2005-09-02T00:26:27Z,"*,user,autoconfirmed",unknown,0,
8122,627091,Zagrebo,2283,2005-12-01T20:26:50Z,"*,user,autoconfirmed",unknown,0,
8123,0,Ip:72.160.72.166,0,0,,,0,
8124,0,Ip:216.120.135.130,0,0,,,0,
8125,848299,Illythr,8888,2006-01-27T22:40:20Z,"extendedconfirmed,reviewer,rollbacker,*,user,autoconfirmed",male,0,
8126,0,Ip:80.161.19.198,0,0,,,0,
8127,0,Ip:137.205.139.149,0,0,,,0,
8128,2145648,Lunakeet,1951,2006-09-03T14:55:17Z,"*,user,autoconfirmed",female,0,
8129,2068486,Fang 23,3144,2006-08-24T00:31:26Z,"*,user,autoconfirmed",unknown,0,
8130,31989,Brianshapiro,1920,2003-11-26T07:06:01Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
8131,49442,Douglas Milnes,143,2004-03-06T20:48:58Z,"*,user,autoconfirmed",unknown,0,
8132,11419,Norwikian,6038,2003-05-20T11:23:24Z,"extendedconfirmed,*,user,autoconfirmed",male,0,
8133,2217552,52 Pickup,9378,2006-09-12T14:48:22Z,"*,user,autoconfirmed",unknown,0,
8134,1184701,ThatOneGuy,35,2006-04-01T17:28:39Z,"*,user,autoconfirmed",unknown,0,
8135,232943,Gross,85,2005-04-09T12:06:54Z,"*,user,autoconfirmed",unknown,0,
8136,218452,QuestioningAuthority,21,2005-03-22T23:19:58Z,"*,user,autoconfirmed",unknown,0,
8137,0,Ip:200.142.179.56,0,0,,,0,
8138,615502,Akhilleus,13976,2005-11-28T07:36:45Z,"sysop,*,user,autoconfirmed",unknown,0,
8139,82083,KeyStroke,783,2004-06-25T21:03:39Z,"*,user,autoconfirmed",unknown,0,
8140,146542,Markes15,2,2004-12-14T04:37:42Z,"*,user",unknown,0,
8141,4388,Patrick,67600,2002-02-25T15:43:11Z,"abusefilter,sysop,*,user,autoconfirmed",male,0,
8142,472456,Bwithh,14830,2005-10-03T10:34:08Z,"*,user,autoconfirmed",unknown,0,
8143,456954,Gailtb,1163,2005-09-26T23:11:13Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
8144,0,Ip:193.171.99.96,0,0,,,0,
8145,0,Ip:24.91.136.187,0,0,,,0,
8146,737804,Hahaandy1,126,2005-12-30T16:40:03Z,"*,user,autoconfirmed",unknown,0,
8147,1810806,Bzuk,70426,2006-07-17T16:09:13Z,"autoreviewer,extendedconfirmed,reviewer,rollbacker,*,user,autoconfirmed",unknown,0,
8148,390483,Shyam,25276,2005-08-18T09:26:19Z,"extendedconfirmed,*,user,autoconfirmed",male,0,
8149,0,Ip:195.195.239.151,0,0,,,0,
8150,0,Ip:150.176.81.226,0,0,,,0,
8151,0,Alex53,0,0,,,0,
8152,0,Ip:128.249.162.120,0,0,,,0,
8153,0,Ip:75.74.11.76,0,0,,,0,
8154,0,Ip:74.128.164.85,0,0,,,0,
8155,0,Ip:69.95.168.98,0,0,,,0,
8156,9383993,Aleta,1,2009-04-05T02:21:08Z,"*,user",unknown,0,
8157,0,Ip:12.205.39.220,0,0,,,0,
8158,12327,Markb,936,2003-05-30T10:51:41Z,"extendedconfirmed,*,user,autoconfirmed",male,0,
8159,0,Ip:67.116.186.54,0,0,,,0,
8160,0,Ip:82.133.115.55,0,0,,,0,
8161,229821,Ravenswood,322,2005-04-05T22:45:58Z,"*,user,autoconfirmed",unknown,0,
8162,0,Ip:85.138.88.136,0,0,,,0,
8163,1125592,DeLarge,12849,2006-03-22T13:18:44Z,"autoreviewer,*,user,autoconfirmed",unknown,0,
8164,124678,TracyRenee,836,2004-10-27T13:17:57Z,"*,user,autoconfirmed",unknown,0,
8165,0,Ip:70.131.114.90,0,0,,,0,
8166,6511,Cyde,28141,2002-12-22T23:41:12Z,"sysop,*,user,autoconfirmed",male,0,
8167,0,Ip:206.13.102.131,0,0,,,0,
8168,482926,Cacuija,615,2005-10-07T14:42:51Z,"*,user,autoconfirmed",unknown,0,
8169,0,Ip:74.101.74.85,0,0,,,0,
8170,0,Gresh,0,0,,,0,
8171,0,Ip:69.209.199.237,0,0,,,0,
8172,0,Ip:68.9.116.120,0,0,,,0,
8173,0,Ip:172.162.107.172,0,0,,,0,
8174,0,Ip:64.12.116.199,0,0,,,0,
8175,1886793,Anþony,1347,2006-07-29T02:00:04Z,"*,user,autoconfirmed",unknown,0,
8176,627846,Blankfrackis,371,2005-12-06T16:21:17Z,"*,user,autoconfirmed",unknown,0,
8177,6264,Wapcaplet,7449,2002-10-06T00:19:53Z,"*,user,autoconfirmed",unknown,0,
8178,210372,ZanderSchubert,1573,2005-04-20T05:59:29Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
8179,1773,Edemaine,476,2002-09-22T20:40:58Z,"*,user,autoconfirmed",unknown,0,
8180,0,Ip:203.220.53.77,0,0,,,0,
8181,202602,SteveW,1113,2005-03-02T17:04:03Z,"*,user,autoconfirmed",unknown,0,
8182,227321,Miskin,8409,2005-04-03T01:10:21Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
8183,682412,MichaelBillington,18137,2006-03-16T02:42:56Z,"*,user,autoconfirmed",unknown,0,
8184,0,Ip:80.42.78.145,0,0,,,0,
8185,0,Ip:64.171.68.130,0,0,,,0,
8186,3779,Susano,28,2002-09-02T02:58:18Z,"*,user,autoconfirmed",unknown,0,
8187,169937,Nefertum17,729,2005-01-15T18:10:47Z,"*,user,autoconfirmed",unknown,0,
8188,0,Ip:141.151.190.145,0,0,,,0,
